time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,5.663675236300459,6.892805232358089,19.50771703406101,0.3521517624413457,5.624319183828501,0.0,6.761129504104044,5.819383781830665,2.6785494264632415,0.06885934577610048,-0.3181311404593965,0.0,476.63875624155816,475.66751986436907,474.6082195543372,477.2793740586907
3.660000000000003,6.076150974992645,7.244346848139973,19.6596760945223,0.3564607942687781,5.6049961515126085,0.0,6.988738088813181,5.898377645789633,2.3862395825529092,0.07715618481969289,-0.3313127281320624,0.0,393.4926957652072,392.1483721484737,391.9709104514001,392.7461875844025
3.720000000000003,6.504063391140672,7.601276727508421,19.795886529863544,0.36142563808296657,5.585608455189927,0.0,7.275447062590485,5.998805426133555,2.1529204280266243,0.09206991802909884,-0.31043187712806997,0.0,422.019838507893,423.7055469527545,421.4454032571023,422.7387945646245
3.780000000000003,6.949686387187869,7.964318440662535,19.918335237666618,0.3669660250892388,5.56697510457653,0.0,7.578902743067868,6.102089265945899,1.927382409605082,0.09287373663141894,-0.31080426506472414,0.0,429.8682262797557,429.7345864300314,429.70182455170607,429.7774858497926
3.840000000000003,7.414027901919619,8.333646513423497,20.027480485002144,0.3729951770116333,5.5486289785129514,0.0,7.89924262256911,6.2082913661404415,1.7093047998405193,0.11249230181923314,-0.2972521634642211,0.0,437.1125743173497,438.14371069338836,436.3180982331268,437.9621950306077
3.900000000000003,7.897946280724714,8.70937722182206,20.123596325171036,0.3793208036439957,5.530325976715764,0.0,8.23129398607248,6.315496764117214,1.4929587015718948,0.08502468925417962,-0.32897659262442314,0.0,443.8623200577973,441.1526451501629,444.3249750724566,442.07598489343115
3.960000000000003,8.401799512168157,9.09142253808274,20.206428664326026,0.38448035522591617,5.510610865834886,0.0,8.563747575574725,6.418616764228051,1.2664618444408076,0.08785993514285745,-0.32781578653103166,0.0,443.11972950829585,443.10415388906057,443.25393367258124,443.4930640906769
4.020000000000002,8.928238391102399,9.480524419590813,20.27784596700453,0.38920869311820017,5.490661184174069,0.0,8.98364213697915,6.550393249935727,1.1115655401137432,0.046361833539121496,-0.3440057417049828,0.0,481.77094336019377,480.4400376443341,483.55567793579905,480.4222999735953
4.080000000000001,9.476950345611312,9.876263494276971,20.336921612398758,0.3929554079403941,5.469938570867461,0.0,9.306588223736307,6.640033589268384,0.8560551889609869,0.08325741108015797,-0.34826162592321575,0.0,441.85300252970256,441.37824272183093,440.70034974381895,443.74326302667157
4.14,10.045680089199056,10.277454929621156,20.38093698162174,0.39792564189148383,5.449602489357147,0.0,9.650650849670198,6.732114988660276,0.6092894094495722,0.08198390973202092,-0.3248818926148927,0.0,450.4156421417566,452.18627638789485,452.2024993264989,452.105312056973
4.199999999999998,10.633244894158146,10.68339077648273,20.40836109949622,0.40337060676043546,5.429792856964655,0.0,9.934603148719827,6.798390997743155,0.30366380332314036,0.1041686028417921,-0.3436025953397,0.0,428.2124760167749,426.498749598981,426.1275801356422,428.0276896322644
4.259999999999997,11.239311922763259,11.093680647697752,20.418409896761542,0.4093536281005221,5.409526267681414,0.0,10.267014871742719,6.877064573844767,0.029545999789411914,0.0888720759460072,-0.32814549334515836,0.0,449.0719165929173,450.20845654398136,448.29057856029686,447.0537511590187
4.319999999999996,11.864788478259802,11.508378434706032,20.411361028663332,0.41454011546217195,5.390367670553772,0.0,10.58156253357871,6.945344365357117,-0.2659760688517586,0.08107743999792885,-0.30582998192324323,0.0,442.6263078535279,444.3545229197935,443.1657956827149,442.5305226470742
4.379999999999995,12.508287379899313,11.92677120403025,20.385772816256683,0.41928672823972235,5.372269917148067,0.0,10.86781377194551,7.000317220957225,-0.5880714409637527,0.07485572924067667,-0.29434657092012106,0.0,432.74892084680636,433.6195011571345,433.9419936436132,433.42431889160815
4.439999999999993,13.172199973823238,12.349364619847115,20.34300821598517,0.4238776365964618,5.354781786590825,0.0,11.261167926798194,7.084986916769878,-0.839419302480117,0.07964124917196443,-0.28627042158700905,0.0,476.352878205771,476.89024606666175,477.2605621623217,477.63000340767877
4.499999999999992,13.855804222990823,12.775702402651499,20.282318313754743,0.4286393496231762,5.337664364294227,0.0,11.524976376606086,7.125556118922771,-1.1844367229954837,0.07879756957701872,-0.28340346358712565,0.0,431.1588152870167,431.31581036501,430.1500338435842,430.0838168958018
4.559999999999991,14.5545375394674,13.204161392209068,20.200391307169347,0.43305372633376216,5.320708220549756,0.0,11.76554414752819,7.155745280833036,-1.5471158722875828,0.06027002339739757,-0.2810502267831909,0.0,423.3085056328632,423.42577429431077,423.68022574853626,422.0878284582421
4.6199999999999894,15.272714623466488,13.63578684723263,20.09979861161744,0.4365522694959676,5.304005056633773,0.0,12.171751692268074,7.2304904816875615,-1.8079632635998593,0.05406834614857016,-0.27353975936401903,0.0,487.92707008766985,488.41682220339624,486.5600083634084,486.097313228571
4.679999999999988,16.011908105632127,14.070803228635384,19.98137354898774,0.4396860876607924,5.287807189446301,0.0,12.466821733769917,7.26913883179737,-2.1405759568952774,0.04827606507019766,-0.26364502315495786,0.0,451.5008786992322,452.22652376858883,451.97674679680046,451.51114815758734
4.739999999999987,16.770527658873803,14.508495296473432,19.843938478895414,0.44243740573309775,5.271874885739248,0.0,12.818699772704354,7.319468453838731,-2.44204740840469,0.04051319719646421,-0.2696128863061411,0.0,475.5775276142927,475.0538230702875,475.9032700855611,475.3094846858531
4.799999999999986,17.546450198159132,14.948059772722424,19.68618951800148,0.44470837067921565,5.25575403666309,0.0,13.044539252850383,7.3319459914444245,-2.81673225335995,0.03190587697723447,-0.26688298435047203,0.0,433.69069649169256,433.8452645138503,433.9803444405048,433.25756928947055
4.859999999999984,18.336435562870108,15.38840145552664,19.50623817640727,0.4464560299567868,5.239316908873208,0.0,13.287221326757095,7.345289560007299,-3.182256338922633,0.02289567480955039,-0.2943205504715724,0.0,442.8739171487112,440.53221321286406,443.1697825194609,442.4283825516901
4.919999999999983,19.139367052477688,15.829025879915866,19.30350149178599,0.44782512061355106,5.221838402883625,0.0,13.476428647473913,7.341482394021487,-3.5759478571010908,0.022662749000086732,-0.285890533573028,0.0,425.4961438849574,426.12731958164187,423.9933608288265,423.97339815414955
4.979999999999982,19.953930218182407,16.269383562616987,19.077299365554275,0.4491602555418597,5.204605199300378,0.0,13.674760666619138,7.3363665057216565,-3.964495150466383,0.02141843607282926,-0.29001400159622626,0.0,431.04661666637907,430.61115105133496,429.8297623913167,429.7242710815509
5.0399999999999805,20.78314610986217,16.709964712007626,18.829120748042975,0.45034735954007576,5.187677255417462,0.0,13.963908009824518,7.348606590281119,-4.309176955156911,0.016300310131262583,-0.26980526311873604,0.0,464.9207136511952,466.4250471827918,464.8745290988106,464.4730286574416
